bug,fix,fix_distance,find_bug_time,fix_bug_time,nloc,CCN,function_numbers,token_count,parameter_count,find_bug_time_day,fix_bug_time_day
882981f4a411,0fbb37dd82998b5c83355997b3bdba2806968ac7,1.4557887603702744,1.5086025715839315,1.9049749323283132,1.0005217789413607,-0.490048706727986,-0.596231797973176,1.2549711007042104,-0.4718831796679513,1.5086025715839315,1.9049749323283127
a57500903093,217e8b16a43a1780e77607dc019c5f3b26fab48a,-0.47797653119583045,-0.4967410685292752,-0.6120814999510499,0.6311949418439632,-0.490048706727986,-0.596231797973176,0.8311250364111674,-0.4718831796679513,-0.49674106852927513,-0.6120814999510499
836e9494f448,bd9d6e0371d147b710f549b55d7b44008264aa06,-0.47797653119583045,-0.12162069293452708,-0.2886993876452299,-0.7565786278553488,-0.490048706727986,-0.596231797973176,-0.6635745312283133,-0.4718831796679513,-0.12162069293452708,-0.2886993876452299
99691c4ac112,13c92e82e821d87e388a73ffeddeb62d753dab96,-0.47797653119583045,-0.5407474458920952,-0.6500183228814304,1.0005217789413607,-0.490048706727986,-0.596231797973176,1.079974051431704,-0.4718831796679513,-0.5407474458920951,-0.6500183228814304
9169051617df,dd85ebf681ef0ee1fc985c353dd45e8b53b5dc1e,-0.47797653119583045,1.6933218290285488,1.2759182248625374,-0.3312931790765274,-0.490048706727986,-0.596231797973176,-0.2734434947767625,-0.4718831796679513,1.6933218290285488,1.2759182248625371
7ebc194d0fd4bb0f,a158531f3c92467df0e93e000d58185acae78a6e,-0.47797653119583045,0.028349399176312018,-0.1594138347274253,-0.5775110704747924,-0.490048706727986,-0.596231797973176,-0.5592184926713141,-0.4718831796679513,0.028349399176312098,-0.15941383472742526
33023fb85a42,8f28b178f71cc56eccf2a6e2c0ace17c82f900d7,-0.47797653119583045,-0.21675620357037562,-0.3707133873804771,2.1420774572424075,-0.490048706727986,-0.596231797973176,3.4014945399458707,-0.4718831796679513,-0.2167562035703756,-0.3707133873804771
f2467b6f64da,85a23cee3f2c928475f31777ead5a71340a12fc3,0.8112003304928277,1.0044421542473347,1.8061602790538405,-0.8573041288819118,-0.490048706727986,-0.596231797973176,-0.8337551479520351,-0.4718831796679513,1.0044421542473347,1.80616027905384
be40364544bd,6f2c9bd85eee30fd77e6c65c097769ad0d6d7352,-0.47797653119583045,-0.2124571281305241,-0.3670072594622134,-0.7341951831827792,0.4284425835964677,0.8704984250408371,-0.6908676490047593,0.20498715384992636,-0.2124571281305241,-0.3670072594622134
64aba9bca5bd,42e4cedd67e4eb2abaa5e684353a55d4a01a913e,-0.47797653119583045,-0.6742603792491471,-0.7651165612554326,-0.5551276258022229,-0.490048706727986,-0.596231797973176,-0.47573366182571475,-0.4718831796679513,-0.6742603792491471,-0.7651165612554325
588bff95c94e,7c70b896951c84d63e6d71b82668f9c8b8bbd440,0.7306267760329851,1.0190762664073127,2.2003296032438917,0.4745108291359763,2.724670809407602,2.3372286480548503,0.6689718072687533,4.266209154957192,1.019076266407313,2.200329603243891
90db024f140d,7363cb7de3999e84243bca79ffea257fd86a2cc6,-0.47797653119583045,0.004855830292372922,-0.17966706655799417,-0.8684958512181965,-0.490048706727986,-0.596231797973176,-0.864259220761004,-0.4718831796679513,0.004855830292372927,-0.17966706655799422
dc12b124353b,062c5fff31be2e5324067859ef24a748f59ca029,-0.47797653119583045,-0.7971478668882684,-0.8710548624359212,-0.17460906636854057,4.5616533900565095,2.3372286480548503,-0.1273450407969636,3.5893388214393145,-0.7971478668882683,-0.8710548624359211
109bade9c625,bd46fc406b30d1db1aff8dabaff8d18bb423fdcf,-0.47797653119583045,0.24413270741300463,0.026607684117781583,1.7391754531361556,-0.490048706727986,-0.596231797973176,1.995096235700774,-0.4718831796679513,0.24413270741300472,0.026607684117781586
722ccf416ac2,8f1bd8f2ad2358d6a88c115481ff3e69817d1bde,-0.47797653119583045,0.999373418928906,0.6776822523870665,-0.7230034608464945,-0.490048706727986,-0.596231797973176,-0.6507307110982211,-0.4718831796679513,0.9993734189289061,0.6776822523870664
95d6ebd53c79,ee74d0bd4325efb41e38affe5955f920ed973f23,-0.47797653119583045,-0.8448309747717372,-0.9121613049324516,-0.7901537948642031,-0.490048706727986,-0.596231797973176,-0.8048565526593277,-0.4718831796679513,-0.8448309747717371,-0.9121613049324516
e7f063ae1a31,fd8d26adc9a909c0c099265cb62d5e5ec2a87e7e,-0.47797653119583045,-0.7946263966481099,-0.8688811645367177,-0.8349206842093422,-0.490048706727986,-0.596231797973176,-0.7952236875617584,-0.4718831796679513,-0.7946263966481097,-0.8688811645367176
d7b9eaff5f0c,0cdefd5b5485ee6eb3512a75739d09a4090176ed,-0.47797653119583045,1.3447625139750872,0.9754337540119584,-0.3424849014128122,-0.490048706727986,-0.596231797973176,-0.5238979873135605,-0.4718831796679513,1.3447625139750872,0.9754337540119584
a50fe0ffd76f,39f37095990a39a0ee24f7621d06e9a6da6cd815,-0.47797653119583045,-0.8108688473684528,-0.8828833845298063,-0.846112406545627,-0.490048706727986,-0.596231797973176,-0.8177003727894199,-0.4718831796679513,-0.8108688473684527,-0.8828833845298062
4e6da0fe8058,6961cd4d0fde97f1cdb798ba21cf124ecfa0bf95,1.4557887603702744,1.8624582751105105,1.565477464934272,1.7951340648175795,1.8061795190831482,2.3372286480548503,1.7301924455176223,2.2355981544035592,1.8624582751105108,1.5654774649342718
d3ba5a9a345b,b6b3b80fceb175c825ad6c72659e0a72e201fc5f,-0.47797653119583045,-0.8459925953440617,-0.9131627096516185,3.070990411154044,2.265425164245375,2.3372286480548503,2.4606847154166167,1.5587278208856816,-0.8459925953440617,-0.9131627096516184
779d986d60de,8956f0014ea5ed824aae3816fd9e52cf3c85b9d4,-0.47797653119583045,-0.23745741160284,-0.38855939313318155,1.5153410064104602,0.8876882287586946,2.3372286480548503,2.1090851393553423,0.8818574873678039,-0.23745741160283992,-0.38855939313318155
c877154d307f,bacfa94b08027b9f66ede7044972e3b066766b3e,-0.47797653119583045,3.3280268182584156,2.6851574632693413,-0.5551276258022229,-0.490048706727986,-0.596231797973176,-0.5720623128014063,-0.4718831796679513,3.3280268182584156,2.685157463269341
7ee0d4e97b88,eecd618b45166fdddea3b6366b18479c2be0e11c,-0.47797653119583045,-0.3385075118045106,-0.4756722160506806,3.97751992039311,1.3469338739209213,2.3372286480548503,4.478769953357355,0.8818574873678039,-0.33850751180451055,-0.47567221605068055
8069e69a9792,a752fbb4b4644d09964e76c69ccd1acc700e907a,-0.47797653119583045,-0.3610076223775078,-0.4950690117397288,-0.44321040243937515,-0.490048706727986,-0.596231797973176,-0.48215557189076086,-0.4718831796679513,-0.3610076223775078,-0.4950690117397288
9abf0c2b717a,9518259ffc87328676bf2c2041348c5181856f96,-0.47797653119583045,-0.21224550387493882,-0.36682482336106104,-0.6222779598199315,0.8876882287586946,2.3372286480548503,-0.647519756065698,0.8818574873678039,-0.2122455038749388,-0.36682482336106104
5700f69178e9,f3bc78d2d4b489590540ab2788d5376583e28173,-0.47797653119583045,-0.2765081579459805,-0.4222240876183626,-0.01792495366055374,3.6431620997320553,2.3372286480548503,-0.03904377740257967,1.5587278208856816,-0.27650815794598044,-0.42222408761836255
72ea403669c7,9ca641b0f02a3a1eedbc8c296e695326da9bbaf9,-0.47797653119583045,2.0945367473953262,1.6217958050508852,-0.7677703501916335,-0.030803061565759144,0.8704984250408371,-0.766325092269051,0.20498715384992636,2.0945367473953262,1.621795805050885
e38e486d66e2,6fd739c04ffd877641b01371f9fde67901e7f9cb,-0.47797653119583045,-0.7513867235555249,-0.8316052986285448,-0.4096352354305208,0.8876882287586946,2.3372286480548503,-0.41312003869151526,0.8818574873678039,-0.7513867235555248,-0.8316052986285448
a8613e7070e7,478016c3839d53bd4c89af1f095195be543fa1a3,-0.47797653119583045,-0.6118900083669361,-0.7113485881102565,-0.8237289618730574,-0.490048706727986,-0.596231797973176,-0.5993554305778522,-0.4718831796679513,-0.611890008366936,-0.7113485881102565
e82b9b0727ff,264b563b8675771834419057cbe076c1a41fb666,-0.47797653119583045,0.0032022507834533155,-0.18109257705875603,0.3178267164279895,-0.490048706727986,-0.596231797973176,0.47952546034989324,-0.4718831796679513,0.0032022507834532925,-0.1810925770587561
1bc9e47aa8e4,58995a9a5b292458f94a2356b8c878230fa56fe0,-0.47797653119583045,0.4854316754967263,0.2346256300169087,-0.8796875735544814,-0.490048706727986,-0.596231797973176,-0.8851304284724039,-0.4718831796679513,0.4854316754967264,0.2346256300169087
8924feff66f3,52bce91165e5f2db422b2b972e83d389e5e4725c,-0.47797653119583045,-0.06579168946801361,-0.24057056755566383,0.7543038875430956,-0.490048706727986,-0.596231797973176,0.7010813575939838,-0.4718831796679513,-0.06579168946801359,-0.24057056755566383
023a019a9b4e,91173c6e18ab410fac12667656ab7cc3363687cc,-0.47797653119583045,-0.7031215526011386,-0.7899970737772968,-0.29771801206767307,-0.490048706727986,-0.596231797973176,0.029991755796665947,-0.4718831796679513,-0.7031215526011387,-0.7899970737772967
4562fa4c86c9,c74067a0f776c1d695a713a4388c3b6a094ee40a,-0.47797653119583045,-0.6233971254484135,-0.7212685926486895,-0.8013455172004879,-0.490048706727986,-0.596231797973176,-0.8401770580170812,-0.4718831796679513,-0.6233971254484135,-0.7212685926486894
e509bd7da149,4717f133736dec10605da9e29e707144c8d486df,-0.47797653119583045,-0.5551228618548294,-0.6624110178181777,-0.499169014120799,-0.030803061565759144,0.8704984250408371,-0.5174760772485144,0.8818574873678039,-0.5551228618548294,-0.6624110178181777
ff740aefecb9,fbcd49838d9094ca45772356e7b33afe4b7c93e7,-0.23625586975006735,-0.5761472401701286,-0.6462203953767489,0.6423866641802479,-0.490048706727986,-0.596231797973176,0.9804344454234893,-0.4718831796679513,-0.5761472401701286,-0.6462203953767489
f7354ccac844,397d2300b08cdee052053e362018cdb6dd65eea2,1.4557887603702744,-0.3802437468226941,-0.21646632230573393,1.8510926764990032,-0.490048706727986,-0.596231797973176,1.4957927281434393,-0.4718831796679513,-0.380243746822694,-0.21646632230573393
feb26ac31a2a,1a744d2eb76aaafb997fda004ae3ae62a1538f85,-0.47797653119583045,2.2797123075950423,1.7814311320038796,-0.12984217702340148,-0.490048706727986,-0.596231797973176,-0.06312594014650257,-0.4718831796679513,2.279712307595042,1.7814311320038791
239b0e52d8aa,4d2b8517ba1f3aba9a952ebf153ec972a127c80c,-0.47797653119583045,-0.761452752696191,-0.8402829764563075,2.4330622379858116,-0.490048706727986,-0.596231797973176,2.879714347160875,-0.4718831796679513,-0.761452752696191,-0.8402829764563075
b00a726a9fd8,b00c9b7aa06786fc5469783965ff3e2a705a1dec,2.7449656220589325,1.7369167793498856,2.7233100916582287,-0.04030839833312329,-0.490048706727986,-0.596231797973176,-0.010145182109872204,-0.4718831796679513,1.7369167793498859,2.723310091658228
9a2eba337cace,d77ef138ff572409ab93d492e5e6c826ee6fb21d,-0.47797653119583045,2.9537328633284647,2.3624877880307205,-0.6670448491650707,-0.030803061565759144,0.8704984250408371,-0.5881170879640216,1.5587278208856816,2.9537328633284647,2.36248778803072
6ffb55e5009ff,fc3f6ad7f5dc6c899fbda0255865737bac88c2e0,0.488906114587222,1.6862498590849586,1.5926239734010503,0.440935662127122,-0.490048706727986,-0.596231797973176,0.6561279871386612,-0.4718831796679513,1.6862498590849588,1.5926239734010499
7c30f352c852,60b0a8c3d2480f3b57282b47b7cae7ee71c48635,-0.47797653119583045,-0.6470277297109693,-0.7416399593316438,-0.8237289618730574,-0.490048706727986,-0.596231797973176,-0.8433880130496042,-0.4718831796679513,-0.6470277297109692,-0.7416399593316438
75186a9b09e4,86a76027457633488b0a83d5e2bb944159885605,-0.47797653119583045,-0.8476638102076134,-0.9146034231608097,-0.5663193481385077,-0.030803061565759144,0.8704984250408371,-0.522292509797299,0.20498715384992636,-0.8476638102076134,-0.9146034231608097
8c779229d0f4,a030f9767da1a6bbcec840fc54770eb11c2414b6,-0.47797653119583045,0.3286164638510618,0.09943906676169428,-0.4655938471119447,1.8061795190831482,2.3372286480548503,-0.5351363299273912,0.8818574873678039,0.32861646385106175,0.09943906676169417
d5b844a2cf507,074376ac0e1d1fcd4fafebca86ee6158e7c20680,0.488906114587222,-0.8412150524957489,-0.9024538932823833,-0.3872517907579513,-0.490048706727986,-0.596231797973176,-0.5592184926713141,-0.4718831796679513,-0.8412150524957489,-0.9024538932823833
5b9cce4c7eb069,8e00c4e9dd852f7a9bf12234fad65a2f2f93788f,-0.47797653119583045,-0.5103386978950929,-0.6238036840624782,-0.029116675996838516,-0.030803061565759144,0.8704984250408371,-0.07275880524407172,0.20498715384992636,-0.5103386978950929,-0.6238036840624781
